"address","location/lat","location/lng","name","numberOfGuests","pricing/nights","pricing/rate/amount","pricing/rate/amountFormatted","pricing/rate/currency","pricing/rate/isMicrosAccuracy","pricing/rateType","pricing/totalPrice/accommodation","pricing/totalPrice/amount","pricing/totalPrice/amountFormatted","pricing/totalPrice/cleaningFee","pricing/totalPrice/currency","pricing/totalPrice/guestFee","roomType","stars","url"
"MALAKOFF, France","48.819","2.304","Welcoming studio in the quiet center of Malakoff","2","1","142","$142","USD","false","nightly","142","142","$142",,"USD","0","Entire serviced apartment","4.5","https://www.airbnb.com/rooms/49312413"
"Paris, Île-de-France, France","48.85512","2.38194","BLC Design Hotel, Deluxe","2","1","247","$247","USD","false","nightly","247","247","$247",,"USD",,"Room in boutique hotel","4.5","https://www.airbnb.com/rooms/36375453"
"Paris, Île-de-France Region, France","48.82946","2.29944","Confort Triple","3","1","201","$201","USD","false","nightly","201","201","$201",,"USD",,"Room in boutique hotel","4.5","https://www.airbnb.com/rooms/31304287"
"Paris, Île-de-France, France","48.83694","2.32437","Hôtel Clairefontaine, Double Room","2","1","223","$223","USD","false","nightly","223","223","$223",,"USD","0","Room in hotel","4","https://www.airbnb.com/rooms/42068066"
"Paris, Île-de-France, France","48.854","2.337","Room 1 queensize bed Saint-Germain des Prés center","2","1","202","$202","USD","false","nightly","177","202","$202",,"USD","25","Room in boutique hotel","4.5","https://www.airbnb.com/rooms/20704597"
"Paris, Île-de-France, France","48.836","2.29","A haute couture room","2","1","216","$216","USD","false","nightly","216","216","$216",,"USD",,"Room in boutique hotel","4.5","https://www.airbnb.com/rooms/12420901"
"Paris, Île-de-France, France","48.885","2.321","Room for two people in Batignolles","2","1","243","$243","USD","false","nightly","243","243","$243",,"USD","0","Room in hotel","4.5","https://www.airbnb.com/rooms/42290901"
"Paris, Île-de-France, France","48.882","2.305","Hôtel Splendor, pour un séjour magique à deux","2","1","184","$184","USD","false","nightly","184","184","$184",,"USD","0","Room in boutique hotel","4.5","https://www.airbnb.com/rooms/53055303"
"Paris, Île-de-France Region, France","48.881","2.329","Twin Room in a Boutique Hotel","2","1","169","$169","USD","false","nightly","169","169","$169",,"USD",,"Room in hotel","5","https://www.airbnb.com/rooms/32627085"
"Paris, Île-de-France, France","48.87959","2.33801","Hotel Lorette*** Superior Double room","2","1","163","$163","USD","false","nightly","163","163","$163",,"USD","0","Room in boutique hotel","4.5","https://www.airbnb.com/rooms/38939757"
"Paris, France","48.873","2.344","Charming room in the heart of Paris","2","1","234","$234","USD","false","nightly","234","234","$234",,"USD","0","Room in boutique hotel","4.5","https://www.airbnb.com/rooms/23497302"
"Paris, Île-de-France, France","48.843","2.329","★ Superbe Chambre Cabriole","2","1","205","$205","USD","false","nightly","205","205","$205",,"USD","0","Room in boutique hotel","4","https://www.airbnb.com/rooms/45841060"
"Paris, Île-de-France, France","48.844","2.289","Chambre Tradition Double","2","1","190","$190","USD","false","nightly","190","190","$190",,"USD",,"Room in boutique hotel","4.5","https://www.airbnb.com/rooms/35177060"
"Paris, Île-de-France, France","48.882","2.332","Hotel Josephine by HappyCulture - Single Room","1","1","174","$174","USD","false","nightly","174","174","$174",,"USD","0","Room in boutique hotel","4","https://www.airbnb.com/rooms/40629619"
"Paris, Île-de-France, France","48.873","2.308","Hotel Bradford Elysees**** Standard Twin room","2","1","217","$217","USD","false","nightly","217","217","$217",,"USD","0","Room in boutique hotel",,"https://www.airbnb.com/rooms/38901619"
"Paris, Île-de-France, France","48.885","2.308","Spacious executive room in a 3 ★ hotel","2","1","218","$218","USD","false","nightly","218","218","$218",,"USD","0","Room in hotel","4.5","https://www.airbnb.com/rooms/53580768"
"Boulogne-Billancourt, Île-de-France, France","48.83454","2.25633","Magnifique Appartement - Boulogne/Paris 16","2","1","177","$177","USD","false","nightly","148","177","$177","29","USD","0","Entire rental unit","4.5","https://www.airbnb.com/rooms/48928888"
"Paris, Île-de-France, France","48.8735","2.31922","Privilege Room","2","1","247","$247","USD","false","nightly","247","247","$247",,"USD",,"Room in boutique hotel",,"https://www.airbnb.com/rooms/35898528"
"Paris, Île-de-France, France","48.877","2.296","★ Superb Classic Room","2","1","233","$233","USD","false","nightly","233","233","$233",,"USD","0","Room in hotel","4.5","https://www.airbnb.com/rooms/51013923"
"Paris, Île-de-France, France","48.871","2.335","★ ★ ★ Classic Room in Opera!","2","1","228","$228","USD","false","nightly","228","228","$228",,"USD","0","Room in hotel","4.5","https://www.airbnb.com/rooms/51319320"
"Paris, Île-de-France, France","48.88055","2.33445","Hotel Joyce*** - Standard Double room","2","1","204","$204","USD","false","nightly","204","204","$204",,"USD","0","Room in boutique hotel","5","https://www.airbnb.com/rooms/38930839"
"Paris, France","48.87216","2.38313","Chambre Supérieure","2","1","212","$212","USD","false","nightly","212","212","$212",,"USD",,"Room in boutique hotel","4.5","https://www.airbnb.com/rooms/26115756"
"Paris, Île-de-France, France","48.85776","2.28404","Chambre Double privée sans petit déjeuner","2","1","252","$252","USD","false","nightly","252","252","$252",,"USD","0","Room in boutique hotel","5","https://www.airbnb.com/rooms/49382723"
"Paris, Île-de-France, France","48.84096","2.29566","Entire house for you in Paris. Quiet courtyard ✯✯✯","1","1","249","$249","USD","false","nightly","184","249","$249","34","USD","31","Private room in tiny home","5","https://www.airbnb.com/rooms/48840535"
"Paris, Île-de-France, France","48.846","2.372","Superbe Chambre pour deux","2","1","184","$184","USD","false","nightly","184","184","$184",,"USD",,"Room in boutique hotel","4.5","https://www.airbnb.com/rooms/35149687"
"Paris, Île-de-France, France","48.88219","2.32405","Hotel Astoria*** - Superior Twin room","2","1","149","$149","USD","false","nightly","149","149","$149",,"USD","0","Room in boutique hotel","4.5","https://www.airbnb.com/rooms/38897336"
"Paris, Île-de-France, France","48.88004","2.33729","Hotel George*** Standard Twin room","2","1","137","$137","USD","false","nightly","137","137","$137",,"USD","0","Room in boutique hotel","5","https://www.airbnb.com/rooms/38929722"
"Paris, Île-de-France Region, France","48.886","2.336","Vintage double room in the heart of Montmartre","2","1","207","$207","USD","false","nightly","207","207","$207",,"USD",,"Room in boutique hotel","4","https://www.airbnb.com/rooms/31614859"
"Paris, Île-de-France, France","48.834","2.318","Business","2","1","151","$151","USD","false","nightly","151","151","$151",,"USD","0","Room in hotel","4.5","https://www.airbnb.com/rooms/40997585"
"Paris, Île-de-France, France","48.87057","2.3283","Hotel Caumartin Opera*** Twin room","2","1","237","$237","USD","false","nightly","237","237","$237",,"USD","0","Room in boutique hotel","4.5","https://www.airbnb.com/rooms/38903739"
"Paris, Île-de-France, France","48.885","2.336","Chambre double classique plein coeur Montmartre","2","1","192","$192","USD","false","nightly","192","192","$192",,"USD","0","Room in hotel","4.5","https://www.airbnb.com/rooms/42216893"
"Paris, Île-de-France, France","48.881","2.362","Nice Room for 2 people","2","1","202","$202","USD","false","nightly","202","202","$202",,"USD",,"Room in boutique hotel","4.5","https://www.airbnb.com/rooms/35145338"
"Paris, Île-de-France, France","48.8699","2.35196","Stylish Mezzanine Studio in the Heart of Paris 3F","3","1","248","$248","USD","false","nightly","184","248","$248","64","USD","0","Entire rental unit","4.5","https://www.airbnb.com/rooms/49182609"
"Paris, Île-de-France, France","48.85","2.292","Superior Room for two | Hotel Eiffel Capitol","2","1","176","$176","USD","false","nightly","176","176","$176",,"USD","0","Room in hotel","4.5","https://www.airbnb.com/rooms/52873785"
"Paris, Île-de-France Region, France","48.829","2.375","Single Room Bibliothèque 1 person","1","1","143","$143","USD","false","nightly","143","143","$143",,"USD","0","Entire serviced apartment","4.5","https://www.airbnb.com/rooms/29536818"
"Paris, Île-de-France, France","48.872","2.36","Single Room in the liveliest 10th district","1","1","238","$238","USD","false","nightly","238","238","$238",,"USD","0","Room in boutique hotel","4.5","https://www.airbnb.com/rooms/47708465"
"Paris, Île-de-France, France","48.882","2.332","Hotel Josephine - Junior Suite with Balcony","2","1","253","$253","USD","false","nightly","253","253","$253",,"USD","0","Room in boutique hotel",,"https://www.airbnb.com/rooms/47945802"
"Paris, Île-de-France Region, France","48.881","2.329","Single Room in a Boutique Hotel","1","1","164","$164","USD","false","nightly","164","164","$164",,"USD",,"Room in hotel","4.5","https://www.airbnb.com/rooms/32627100"
"Paris, Île-de-France, France","48.847","2.283","Chambre Classique 50's in Paris","2","1","228","$228","USD","false","nightly","228","228","$228",,"USD",,"Room in boutique hotel","5","https://www.airbnb.com/rooms/18967399"
"Paris, Île-de-France, France","48.873","2.339","Opéra - Rossini 24:  cosy flat for 2","2","1","267","$267","USD","false","nightly","247","267","$267","20","USD","0","Entire rental unit","4.5","https://www.airbnb.com/rooms/42876064"
"Paris, France","48.873","2.344","Charming single room in the heart of Paris","1","1","204","$204","USD","false","nightly","204","204","$204",,"USD",,"Room in boutique hotel","4.5","https://www.airbnb.com/rooms/24612711"
"Paris, Île-de-France, France","48.854","2.337","Solo room at the heart of Saint-Germain des Prés","1","1","179","$179","USD","false","nightly","157","179","$179",,"USD","22","Room in boutique hotel","4.5","https://www.airbnb.com/rooms/20742641"
"Paris, Île-de-France, France","48.839","2.393","Cosy double room in Paris 12e","2",,,,,,,,,,,,,"Private room in hostel","4.5","https://www.airbnb.com/rooms/40193863"
"Paris, Île-de-France, France","48.871","2.355","Cosy Room for 1 person","1","1","231","$231","USD","false","nightly","231","231","$231",,"USD",,"Room in boutique hotel","4.5","https://www.airbnb.com/rooms/35245256"
"Paris, Île-de-France, France","48.871","2.339","Large room with twin bed in the Opera district","2","1","209","$209","USD","false","nightly","209","209","$209",,"USD","0","Room in hotel",,"https://www.airbnb.com/rooms/52298781"
"Paris, Île-de-France, France","48.845","2.352","Single Room center of Paris |  Hotel Des Nations","1","1","172","$172","USD","false","nightly","172","172","$172",,"USD","0","Room in hotel","4.5","https://www.airbnb.com/rooms/52783468"
"Paris, Île-de-France, France","48.87171","2.34446","Hotel 34B*** - Superior Twin room","2","1","178","$178","USD","false","nightly","178","178","$178",,"USD","0","Room in boutique hotel","5","https://www.airbnb.com/rooms/38900487"
"Paris, Île-de-France, France","48.85292","2.33586","Single Hotel room heart of Saint Germain des Prés","1","1","179","$179","USD","false","nightly","157","179","$179",,"USD","22","Room in hotel","4.5","https://www.airbnb.com/rooms/44597191"
"Paris, Île-de-France, France","48.86784","2.35907","❤️ Chambre sur Cour","2","1","256","$256","USD","false","nightly","256","256","$256",,"USD","0","Room in hotel","4.5","https://www.airbnb.com/rooms/51013761"
"Paris, Île-de-France, France","48.87563","2.33771","Chambre double petits déjeuners inclus","2","1","223","$223","USD","false","nightly","223","223","$223",,"USD","0","Room in hotel","4.5","https://www.airbnb.com/rooms/50692564"
"Paris, Île-de-France, France","48.87317","2.34264","Hotel 34B*** Triple room","3","1","205","$205","USD","false","nightly","205","205","$205",,"USD","0","Room in boutique hotel","5","https://www.airbnb.com/rooms/38900625"
"Paris, Île-de-France, France","48.88346","2.33137","Hotel Joke*** Standard Double room","2","1","191","$191","USD","false","nightly","191","191","$191",,"USD","0","Room in boutique hotel","5","https://www.airbnb.com/rooms/38925234"
"Paris, Île-de-France, France","48.873","2.344","HOTEL AXEL***  DOUBLE ROOM","2","1","204","$204","USD","false","nightly","204","204","$204",,"USD",,"Room in hotel","4.5","https://www.airbnb.com/rooms/33818764"
"Paris, Île-de-France Region, France","48.843","2.307","Contemporary cocoon for a unique stay","2","1","151","$151","USD","false","nightly","151","151","$151",,"USD","0","Room in boutique hotel","4.5","https://www.airbnb.com/rooms/26983103"
"Paris, Île-de-France, France","48.85","2.292","Double or Twin Room | Hotel Eiffel Capitol","2","1","165","$165","USD","false","nightly","165","165","$165",,"USD","0","Room in hotel","4.5","https://www.airbnb.com/rooms/52873705"
"Paris, Île-de-France, France","48.87475","2.31943","Hotel Augustin*** Triple room","3","1","194","$194","USD","false","nightly","194","194","$194",,"USD","0","Room in boutique hotel","5","https://www.airbnb.com/rooms/38893200"
"Paris, Île-de-France, France","48.871","2.339","Large room with double bed in the Opera district","2","1","209","$209","USD","false","nightly","209","209","$209",,"USD","0","Room in hotel","5","https://www.airbnb.com/rooms/52298786"
"Paris, Île-de-France, France","48.8715","2.34294","Hotel 34B*** Standard Twin room","2","1","149","$149","USD","false","nightly","149","149","$149",,"USD","0","Room in boutique hotel","5","https://www.airbnb.com/rooms/38900228"
"Paris, Île-de-France, France","48.884","2.315","Hotel Jardin de Villiers Paris- Double room","2","1","196","$196","USD","false","nightly","196","196","$196",,"USD","0","Room in hotel","4.5","https://www.airbnb.com/rooms/12506649"
"Paris, Île-de-France, France","48.87395","2.34445","Hotel Acadia*** Twin room","2","1","145","$145","USD","false","nightly","145","145","$145",,"USD","0","Room in boutique hotel","5","https://www.airbnb.com/rooms/38889449"
"Paris, Île-de-France, France","48.8417","2.33831","Votre Cocon dans le 5ème arrondissement","2","1","229","$229","USD","false","nightly","229","229","$229",,"USD","0","Room in hotel","4.5","https://www.airbnb.com/rooms/39266952"
"Paris, Île-de-France, France","48.844","2.289","Chambre Supérieure","2","1","194","$194","USD","false","nightly","194","194","$194",,"USD",,"Room in boutique hotel","4.5","https://www.airbnb.com/rooms/35177071"
"Paris, Île-de-France, France","48.87379","2.34474","Hotel Acadia*** - Triple room","3","1","188","$188","USD","false","nightly","188","188","$188",,"USD","0","Room in boutique hotel","5","https://www.airbnb.com/rooms/38889646"
"Paris, Île-de-France, France","48.88054","2.33536","Hotel Monterosa *** Standard Double room","2","1","158","$158","USD","false","nightly","158","158","$158",,"USD","0","Room in boutique hotel","4.5","https://www.airbnb.com/rooms/38929355"
"Paris, Île-de-France, France","48.847","2.289","Hotel Korner Eiffel - Single Room","1","1","202","$202","USD","false","nightly","202","202","$202",,"USD",,"Room in boutique hotel","5","https://www.airbnb.com/rooms/35643676"
"Paris, Île-de-France, France","48.873","2.308","Hotel Bradford Elysees**** Single room","1","1","195","$195","USD","false","nightly","195","195","$195",,"USD","0","Room in boutique hotel","5","https://www.airbnb.com/rooms/38886080"
"Paris, Île-de-France, France","48.873","2.308","Hotel Bradford Elysees**** Standard Double room","2","1","217","$217","USD","false","nightly","217","217","$217",,"USD","0","Room in boutique hotel","5","https://www.airbnb.com/rooms/38901398"
"Paris, France","48.882","2.332","L'aventure parisienne à deux pas du Moulin Rouge","2","1","198","$198","USD","false","nightly","198","198","$198",,"USD","0","Room in boutique hotel","4.5","https://www.airbnb.com/rooms/26150465"
"Paris, Île-de-France, France","48.87465","2.31717","Hotel Augustin*** Double room","2","1","151","$151","USD","false","nightly","151","151","$151",,"USD","0","Room in boutique hotel","5","https://www.airbnb.com/rooms/38891995"
"Paris, Île-de-France, France","48.87792","2.34266","Hotel Palm*** Family room","4","1","522","$522","USD","false","nightly","522","522","$522",,"USD","0","Room in boutique hotel","5","https://www.airbnb.com/rooms/38929213"
"Paris, Île-de-France, France","48.873","2.31","Hotel Le 123 Elysees**** - Standard Double room","2","1","194","$194","USD","false","nightly","194","194","$194",,"USD","0","Room in boutique hotel","5","https://www.airbnb.com/rooms/38902986"
"Paris, Île-de-France, France","48.87294","2.34255","Hotel 34B*** Standard Double room","2","1","149","$149","USD","false","nightly","149","149","$149",,"USD","0","Room in boutique hotel","5","https://www.airbnb.com/rooms/38899977"
"Paris, Île-de-France, France","48.857","2.365","Home comfort in the heart of Le Marais","2","1","387","$387","USD","false","nightly","387","387","$387",,"USD",,"Room in boutique hotel","4.5","https://www.airbnb.com/rooms/26408116"
"Paris, Île-de-France, France","48.87531","2.29039","Room Mate Alain - Executive Room","2","1","461","$461","USD","false","nightly","461","461","$461",,"USD","0","Room in boutique hotel",,"https://www.airbnb.com/rooms/43996053"
"Paris, Île-de-France, France","48.84746","2.37329","Chambre Duo Max, Gare de Lyon","2","1","430","$430","USD","false","nightly","430","430","$430",,"USD","0","Room in boutique hotel","4.5","https://www.airbnb.com/rooms/43129459"
"Paris, Île-de-France, France","48.854","2.308","Chambre Elegance","2","1","356","$356","USD","false","nightly","356","356","$356",,"USD",,"Room in boutique hotel",,"https://www.airbnb.com/rooms/35157592"
"Paris, Île-de-France Region, France","48.87076","2.29053","Chambre confort prés des Champs Elysees","2","1","364","$364","USD","false","nightly","364","364","$364",,"USD",,"Room in boutique hotel",,"https://www.airbnb.com/rooms/32632308"
"Paris, Île-de-France, France","48.875","2.329","Appartement 4 personnes au cœur de Paris, Opéra","4","1","465","$465","USD","false","nightly","465","465","$465",,"USD","0","Room in aparthotel","3.5","https://www.airbnb.com/rooms/39520575"
"Paris, Île-de-France, France","48.852","2.338","★ Chambre double moderne au cœur de Saint Germain","2","1","393","$393","USD","false","nightly","393","393","$393",,"USD","0","Room in hotel","4.5","https://www.airbnb.com/rooms/54013047"
"Paris, Île-de-France Region, France","48.862","2.35","Sophistic Parisian Room in ""Les Halles""","2","1","402","$402","USD","false","nightly","402","402","$402",,"USD",,"Room in boutique hotel","4.5","https://www.airbnb.com/rooms/28331058"
"Paris, Île-de-France Region, France","48.85706","2.30442","Chambre Double Standard proche de la Tour Eiffel","2","1","405","$405","USD","false","nightly","405","405","$405",,"USD",,"Room in boutique hotel","5","https://www.airbnb.com/rooms/30341859"
"Paris, Île-de-France, France","48.87936","2.33815","Hotel Lorette*** Standard Double room","2",,,,,,,,,,,,,"Room in boutique hotel","5","https://www.airbnb.com/rooms/38931663"
"Paris, Île-de-France, France","48.8764","2.318","Hotel Augustin*** Single room","1","1","135","$135","USD","false","nightly","135","135","$135",,"USD","0","Room in boutique hotel","5","https://www.airbnb.com/rooms/38738765"
"Nanterre, Île-de-France, France","48.898","2.221","Chambre au calme, Terrasses de l'Arche, La Défense","1","1","70","$70","USD","false","nightly","46","70","$70","15","USD","9","Private room in condo","5","https://www.airbnb.com/rooms/35415366"
"Villejuif, Île-de-France, France","48.78985","2.37195","Hommes/Men Room H - 1 Bed in a 6-Bed Men Dormitory","1","1","42","$42","USD","false","nightly","37","42","$42",,"USD","5","Shared room in condo","4.5","https://www.airbnb.com/rooms/52479798"
"Les Lilas, Île-de-France, France","48.88232","2.4221","Les Lilas flat one room apartment 10 mn from Paris","3","1","204","$204","USD","false","nightly","134","204","$204","45","USD","25","Entire rental unit","4.5","https://www.airbnb.com/rooms/33324268"
"Bonneuil-sur-Marne, Île-de-France, France","48.77339","2.487","Maison paisible 2","2","1","40","$40","USD","false","nightly","35","40","$40",,"USD","5","Private room in townhouse","4.5","https://www.airbnb.com/rooms/50798143"
"BURES-SUR-YVETTE, France","48.703","2.166","Studio au cœur de la nature à 25km de Paris","2","1","84","$84","USD","false","nightly","84","84","$84",,"USD","0","Room in aparthotel","4.5","https://www.airbnb.com/rooms/49310350"
"Longjumeau, Île-de-France, France","48.694","2.293","✨ Studio NEUF ✨ WIFI ✨ ÉQUIPÉ ✨ ORLY/MASSY/PARIS","2","1","102","$102","USD","false","nightly","62","102","$102","40","USD","0","Entire rental unit","4.5","https://www.airbnb.com/rooms/45405462"
"Alfortville, Île-de-France, France","48.80118","2.42003","Logement dans maison","2","1","94","$94","USD","false","nightly","74","94","$94","8","USD","12","Private room in home","5","https://www.airbnb.com/rooms/38920013"
"Paris, Île-de-France, France","48.882","2.322","Single Room center of Paris | Hotel Berne Opéra","1","1","126","$126","USD","false","nightly","126","126","$126",,"USD","0","Room in hotel",,"https://www.airbnb.com/rooms/52872861"
"Paris, Île-de-France, France","48.837","2.351","Small Room-1 pers-PAYING Shower & Common WC","1","1","89","$89","USD","false","nightly","89","89","$89",,"USD","0","Room in hotel","4.5","https://www.airbnb.com/rooms/16711409"
"Paris, Île-de-France, France","48.88231","2.32193","Hotel Astoria*** Single room","1","1","118","$118","USD","false","nightly","118","118","$118",,"USD","0","Room in boutique hotel","5","https://www.airbnb.com/rooms/38749676"
"Paris, Île-de-France, France","48.87055","2.3275","Hotel Caumartin Opera*** Single room","1","1","213","$213","USD","false","nightly","213","213","$213",,"USD","0","Room in boutique hotel","4.5","https://www.airbnb.com/rooms/38888928"
"Paris, Île-de-France, France","48.84912","2.29223","Chambre Double avec Vue sur Rue","2","1","198","$198","USD","false","nightly","198","198","$198",,"USD","0","Room in hotel","5","https://www.airbnb.com/rooms/50589340"
"Paris, Île-de-France, France","48.881","2.362","Nice Room for 3 people","3","1","258","$258","USD","false","nightly","258","258","$258",,"USD",,"Room in boutique hotel","4.5","https://www.airbnb.com/rooms/35145345"
"Paris, Île-de-France Region, France","48.881","2.329","Spacious Room in a Boutique Hotel","2","1","188","$188","USD","false","nightly","188","188","$188",,"USD",,"Room in hotel","4.5","https://www.airbnb.com/rooms/32627089"
"Boulogne-Billancourt, Île-de-France, France","48.836","2.247","Eiffel Tower themed room","2","1","149","$149","USD","false","nightly","149","149","$149",,"USD","0","Room in hotel","4.5","https://www.airbnb.com/rooms/54172457"
"Paris, Île-de-France, France","48.88152","2.33293","Hotel Joke*** Superior room","2","1","233","$233","USD","false","nightly","233","233","$233",,"USD","0","Room in boutique hotel","5","https://www.airbnb.com/rooms/38927850"
"Paris, Île-de-France, France","48.88001","2.33293","Hotel Joyce*** - Standard Single room","1","1","184","$184","USD","false","nightly","184","184","$184",,"USD","0","Room in boutique hotel","5","https://www.airbnb.com/rooms/38928331"
"Montmorency, Île-de-France, France","48.99481","2.33114","Montmorency, adorable maison sans vis à vis","2","1","89","$89","USD","false","nightly","78","89","$89",,"USD","11","Tiny home","4.5","https://www.airbnb.com/rooms/51099224"
"Montreuil, Île-de-France, France","48.86361","2.4424","Hôtel avec restaurant coréen","2","1","90","$90","USD","false","nightly","79","90","$90",,"USD","11","Private room in rental unit","4.5","https://www.airbnb.com/rooms/45416666"
"Paris-2E-Arrondissement, Île-de-France, France","48.868","2.351","Cosy studio","2","1","123","$123","USD","false","nightly","83","123","$123","40","USD","0","Entire rental unit","4.5","https://www.airbnb.com/rooms/27280762"
